,StartDate,EndDate,Status,IPAddress,Progress,Duration..in.seconds.,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2_1,Q18_First.Click,Q18_Last.Click,Q18_Page.Submit,Q18_Click.Count,Q17_First.Click,Q17_Last.Click,Q17_Page.Submit,Q17_Click.Count,Earthquake_trial,Earthquake_trial_t_First.Click,Earthquake_trial_t_Last.Click,Earthquake_trial_t_Page.Submit,Earthquake_trial_t_Click.Count,Tornado_trial,Tornado_trial_t_First.Click,Tornado_trial_t_Last.Click,Tornado_trial_t_Page.Submit,Tornado_trial_t_Click.Count,Fastfood_trial,Fastfood_trial_t_First.Click,Fastfood_trial_t_Last.Click,Fastfood_trial_t_Page.Submit,Fastfood_trial_t_Click.Count,Marine_trial,Marine_trial_t_First.Click,Marine_trial_t_Last.Click,Marine_trial_t_Page.Submit,Marine_trial_t_Click.Count,Police_trial,Police_trial_t_First.Click,Police_trial_t_Last.Click,Police_trial_t_Page.Submit,Police_trial_t_Click.Count,Mugging_trial,Mugging_trial_t_First.Click,Mugging_trial_t_Last.Click,Mugging_trial_t_Page.Submit,Mugging_trial_t_Click.Count,Crushed_trial,Crushed_trial_t_First.Click,Crushed_trial_t_Last.Click,Crushed_trial_t_Page.Submit,Crushed_trial_t_Click.Count,Dysentery_trial,Dysentery_trial_t_First.Click,Dysentery_trial_t_Last.Click,Dysentery_trial_t_Page.Submit,Dysentery_trial_t_Click.Count,Cancer_trial,Cancer_trial_t_First.Click,Cancer_trial_t_Last.Click,Cancer_trial_t_Page.Submit,Cancer_trial_t_Click.Count,Drunk_trial,Drunk_trial_t_First.Click,Drunk_trial_t_Last.Click,Drunk_trial_t_Page.Submit,Drunk_trial_t_Click.Count,Football_trial,Football_trial_t_First.Click,Football_trial_t_Last.Click,Football_trial_t_Page.Submit,Football_trial_t_Click.Count,Check_trial,Check_trial_t_First.Click,Check_trial_t_Last.Click,Check_trial_t_Page.Submit,Check_trial_t_Click.Count,Heater_trial,Heater_trial_t_First.Click,Heater_trial_t_Last.Click,Heater_trial_t_Page.Submit,Heater_trial_t_Click.Count,flattire_trial,flattire_trial_t_First.Click,flattire_trial_t_Last.Click,flattire_trial_t_Page.Submit,flattire_trial_t_Click.Count,clerk_trial,clerk_trial_t_First.Click,clerk_trial_t_Last.Click,clerk_trial_t_Page.Submit,clerk_trial_t_Click.Count,corruption_trial,corruption_trial_t_First.Click,corruption_trial_t_Last.Click,corruption_trial_t_Page.Submit,corruption_trial_t_Click.Count,rape_trial,rape_trial_t_First.Click,rape_trial_t_Last.Click,rape_trial_t_Page.Submit,rape_trial_t_Click.Count,NoDiff1_trial,NoDiff1_trial_t_First.Click,NoDiff1_trial_t_Last.Click,NoDiff1_trial_t_Page.Submit,NoDiff1_trial_t_Click.Count,NoDiff2_trial,NoDiff2_trial_t_First.Click,NoDiff2_trial_t_Last.Click,NoDiff2_trial_t_Page.Submit,NoDiff2_trial_t_Click.Count,NoDiff3_trial,NoDiff3_trial_t_First.Click,NoDiff3_trial_t_Last.Click,NoDiff3_trial_t_Page.Submit,NoDiff3_trial_t_Click.Count,NoDiff4_trial,NoDiff4_trial_t_First.Click,NoDiff4_trial_t_Last.Click,NoDiff4_trial_t_Page.Submit,NoDiff4_trial_t_Click.Count,NoDiff5_trial,NoDiff5_trial_t_First.Click,NoDiff5_trial_t_Last.Click,NoDiff5_trial_t_Page.Submit,NoDiff5_trial_t_Click.Count,BigDiff1_trial,BigDiff1_trial_t_First.Click,BigDiff1_trial_t_Last.Click,BigDiff1_trial_t_Page.Submit,BigDiff1_trial_t_Click.Count,BigDiff2_trial,BigDiff2_trial_t_First.Click,BigDiff2_trial_t_Last.Click,BigDiff2_trial_t_Page.Submit,BigDiff2_trial_t_Click.Count,BigDiff3_trial,BigDiff3_trial_t_First.Click,BigDiff3_trial_t_Last.Click,BigDiff3_trial_t_Page.Submit,BigDiff3_trial_t_Click.Count,BigDiff4_trial,BigDiff4_trial_t_First.Click,BigDiff4_trial_t_Last.Click,BigDiff4_trial_t_Page.Submit,BigDiff4_trial_t_Click.Count,BigDiff5_trial,BigDiff5_trial_t_First.Click,BigDiff5_trial_t_Last.Click,BigDiff5_trial_t_Page.Submit,BigDiff5_trial_t_Click.Count,why,thoughts,sex,age,attn,workerId,assignmentId,hitId
131,3/29/18 9:17,3/29/18 9:25,0,771dc7481496c125,100,455,1,3/29/18 9:25,R_3OkLcDvBjfIK73o,,,,,40.26,-74.76,anonymous,EN,1,0,0,4.221,0,0,0,6.819,0,0,4.11,4.11,5.283,1,0,10.289,10.289,11.724,1,0,12.943,12.943,23.744,1,0,25.133,25.133,26.015,1,0,9.982,9.982,11.838,1,1,4.448,4.448,5.812,1,1,6.848,6.848,8.17,1,0,7.067,7.958,8.335,2,1,7.631,7.631,10.038,1,0,6.562,6.562,7.826,1,0,11.795,11.795,13.031,1,0,5.898,6.324,7.825,3,1,8.397,8.397,9.818,1,0,12.881,12.881,13.703,1,1,6.73,6.73,7.99,1,0,8.308,8.308,9.691,1,1,3.001,3.001,4.121,1,1,5.803,5.803,6.807,1,1,19.403,19.403,20.886,1,1,6.841,6.841,8.628,1,1,5.722,5.722,7.346,1,1,4.349,4.349,5.544,1,1,5.076,5.076,5.863,1,0,5.128,5.128,5.982,1,1,9.289,10.762,11.763,2,0,4.742,4.742,6.448,1,1,7.63,7.63,9.393,1,"I think I have bias and perceived notions about the world around me that I was unaware of. For example,geographical location or gender associated with certain events evoke a strong emotional response to one option over the other.",No,2,33,1,543b85158b087c5d,33L7PJKHCHMHC9ERFY4JTBKWZTO8TO,3HFWPF5AK97S9SXCOFZW35KEFOBS37
132,3/29/18 9:11,3/29/18 9:25,0,3c2807cb41c4bf5d,100,818,1,3/29/18 9:25,R_1DZ0C13YpwWbXwf,,,,,43.01,-73.86,anonymous,EN,1,0,0,167.927,0,424.368,424.368,428.95,1,0,2.005,2.005,2.948,1,0,2.959,2.959,3.668,1,0,3.504,3.504,5.176,1,0,3.299,3.299,5.363,1,0,3.712,3.712,5.378,1,0,5.992,5.992,7.324,1,0,2.833,2.833,3.52,1,0,1.593,3.309,4.034,3,1,4.113,4.113,5.2,1,0,1.941,1.941,3.658,1,0,1.354,5.08,6.112,3,0,2.167,2.961,11.766,2,1,3.659,3.659,6.643,1,1,12.265,12.265,13.528,1,1,1.581,3.569,4.562,2,1,2.031,2.031,3.057,1,1,1.644,1.644,2.345,1,1,6.116,6.862,7.47,2,1,4.167,4.167,5.399,1,0,2.319,8.595,9.216,3,0,2.902,2.902,4.496,1,1,3.478,3.478,5.31,1,0,2.447,2.447,3.471,1,0,3.231,3.231,6.257,1,1,3.297,4.86,6.208,3,0,1.82,1.82,3.59,1,1,2.093,2.093,3.528,1,"I think that the situations that were more unexpected were more upsetting, like a man dying of breast cancer instead of a woman, because that's unexpected. ",None really. ,2,26,1,887145f3ee2573b3,337RC3OW06QR482ZEID2ZYUNGE2VLC,3MIVREZQVHMMSAQ6HH2QPRMF8MCKQL
133,3/29/18 9:14,3/29/18 9:25,0,39ec5de7bd72a33e,100,650,1,3/29/18 9:25,R_DJqL8BCKxequbsZ,,,,,34.15,-118.14,anonymous,EN,1,0,0,8.422,0,14.974,14.974,15.94,1,0,13.545,13.545,14.908,1,0,5.798,5.798,6.891,1,0,23.982,24.982,25.908,2,0,6.121,6.121,7.263,1,0,80.333,80.333,81.475,1,0,25.429,25.429,26.46,1,1,3.054,3.054,3.956,1,1,125.527,127.032,128.39,2,1,14.349,14.349,15.522,1,0,3.478,3.478,4.652,1,0,5.163,5.163,7.49,1,0,9.738,9.738,10.967,1,1,3.322,3.322,5.144,1,1,5.163,5.163,6.099,1,0,3.296,4.839,5.751,2,1,16.259,21.41,22.21,2,1,9.13,9.13,10.536,1,0,8.069,8.069,9.052,1,0,4,4,5.214,1,1,5.116,5.116,6.171,1,0,63.51,63.51,64.582,1,0,17.76,17.76,19.013,1,0,7.158,7.158,8.253,1,1,3.826,3.826,4.736,1,0,37.214,37.214,38.244,1,0,2.77,2.77,4.153,1,0,3.672,3.672,4.478,1,thinking which would most unexpected,None,1,60,1,876a1d5b62b6abed,3MYYFCXHJ4VCO35JJVFZDGP27DK4G4,3B6F54KMR20WZPJX1BLDFC5HH4XS1F
134,3/29/18 9:17,3/29/18 9:25,0,fb6988d6177b8de1,100,500,1,3/29/18 9:25,R_3Q7vvqqRnceIHmx,,,,,40.38,-76.8,anonymous,EN,1,0,0,3.808,0,5.129,5.138,5.876,2,0,4.107,4.115,4.584,2,1,4.162,4.174,5.76,2,0,7.933,7.941,8.514,2,0,7.018,7.026,7.771,2,1,5.777,5.784,16.101,2,0,7.998,8.005,8.599,2,1,6.892,6.901,7.456,2,0,5.155,5.166,5.778,2,1,4.791,4.8,5.473,2,0,4.589,4.599,5.296,2,0,11.52,11.529,12.357,2,0,1.667,1.676,2.336,2,1,7.985,7.993,8.61,2,0,13.614,13.624,19.982,2,1,4.906,4.916,6.563,2,1,11.795,11.803,12.494,2,1,3.06,3.067,3.597,2,1,8.625,8.633,9.932,2,0,11.163,11.17,11.688,2,0,8.728,9.894,12.01,4,0,6.123,6.129,6.688,2,1,4.043,5.997,11.445,4,0,3.142,3.152,4.235,2,0,4.286,4.294,4.821,2,1,4.263,4.271,8.39,2,0,4.781,5.437,5.991,3,1,3.796,3.804,4.522,2,I answered the way I did because some of them are expected. Like football concussions are common women getting breast cancer is more normal than a man. Some areas have a reputation like Mexico so Canada would be more upsetting.. gun usually more deadly than a knife.  Getting hit walking like being hurt by car going down regular road vs highway are both equally upsetting but I choose what seemed more upsetting.  If u want keep me informed of other  surveys etc . iluvgiant@gmail.com,No ty. Have a great day. Happy Easter early,2,43,1,f14552270b31cdae,3MX2NQ3YCAI56849MAYD6UVBAZAX5T,375VMB7D4J71X6WDCSBUCC03X3YID3
135,3/29/18 9:21,3/29/18 9:26,0,2f0a4a632460b9e6,100,255,1,3/29/18 9:26,R_pcOqgPNtdjFdF0R,,,,,33.6,-81.67,anonymous,EN,1,0,0,3.526,0,4.558,4.558,8.118,1,0,0,0,4.404,0,1,0,0,6.332,0,0,0,0,6.138,0,0,0,0,4.851,0,1,0,0,7.023,0,1,0,0,4.132,0,0,0,0,4.445,0,0,0,0,4.753,0,1,0,0,4.606,0,0,0,0,4.796,0,1,0,0,7.156,0,0,0,0,2.904,0,1,5.64,5.64,13.193,1,1,0,0,6.16,0,1,0,0,3.206,0,1,0,0,7.016,0,1,0,0,3.16,0,1,0,0,4.301,0,1,0,0,13.818,0,0,0,0,4.253,0,0,0,0,4.207,0,0,0,0,7.822,0,0,0,0,7.841,0,0,0,0,8.67,0,1,0,0,7.709,0,0,0,0,5.548,0,1,0,0,3.809,0,"I typically found more unexpected situations to be more stressful essentially",no,1,30,1,c482b728bbcab8a8,3X65QVEQI1BV5ZWZN1IX966YV7ILCZ,39HYCOOPKO9NTPM4X79M457KECIMDN
136,3/29/18 9:20,3/29/18 9:26,0,37e4b3f794be8847,100,338,1,3/29/18 9:26,R_3kjhnmBWvMzHiqv,,,,,45.51,-122.69,anonymous,EN,1,0,0,4.078,0,0,0,6.28,0,0,4.339,4.339,6.243,1,0,4.66,4.66,6.119,1,0,5.055,5.055,7.402,1,0,6.875,7.379,9.311,2,0,15.66,15.66,20.578,1,0,2.824,2.824,4.608,1,1,19.598,20.278,22.851,3,0,3.827,3.827,6.093,1,1,4.166,4.628,6.381,2,0,4.74,4.74,6.56,1,0,6.997,6.997,8.404,1,0,2.7,2.7,5.189,1,1,8.942,8.942,11.746,1,1,10.38,10.38,15.043,1,0,10.828,10.828,12.67,1,1,6.604,6.604,8.873,1,1,4.95,4.95,6.096,1,1,4.542,4.542,6.609,1,0,5.185,5.185,7.024,1,0,5.296,5.296,8.234,1,0,4.699,4.699,6.959,1,0,5.089,5.089,6.995,1,0,5.366,11.309,13.52,3,1,6.596,6.596,8.661,1,1,6.284,6.284,7.976,1,0,3.164,3.164,4.29,1,0,3.292,3.292,5.485,1,I think I sided with the more unlikely scenarios.,none,1,38,1,e2716f6b58e09404,3PPTZCWALR8J4PNM7KA11Q6DEVVQZW,3GL25Y6843I1RVRLO7AYYCACUUUMXP
137,3/29/18 9:15,3/29/18 9:26,0,54d2573eee2461b9,100,645,1,3/29/18 9:26,R_2CTF14yyJ7AQa0j,,,,,29.87,-95.54,anonymous,EN,1,1.207,1.207,4.676,1,11.215,11.215,12.125,1,0,10.323,10.323,12.072,1,1,5.702,10.51,11.556,2,0,9.257,9.257,10.255,1,0,11.404,11.404,12.563,1,0,15.877,15.877,17.042,1,0,5.584,5.584,9.374,1,0,7.735,7.735,8.869,1,0,6.24,6.24,7.214,1,0,15.05,15.05,16.223,1,0,7.623,19.143,20.15,3,1,10.318,10.318,12.309,1,0,8.767,8.767,11.965,1,1,8.952,8.952,10.199,1,1,17.925,17.925,19.042,1,1,6.99,6.99,8.309,1,1,10.322,10.322,11.528,1,1,5.146,5.146,6.24,1,0,5.426,9.65,11.847,2,1,39.512,39.512,46.23,1,0,1.32,10.568,12.078,2,1,10.874,10.874,12.703,1,1,23.148,23.148,24.026,1,0,9.609,9.609,10.624,1,1,11.171,11.171,12.081,1,1,10.147,10.147,11.842,1,0,8.327,8.327,9.405,1,1,9.458,9.458,11.104,1,i chose the least expected as more upsetting such as man dying in a earthquake in  Oklahoman versus California or being hit while on the suburban road versus highway,no,1,52,1,6684511a167d2d26,3QAVNHZ3ENS7CKZ13NM63BGAV41LA1,3GL25Y6843I1RVRLO7AYYCACUUUMXP
138,3/29/18 9:16,3/29/18 9:26,0,f87b7c91023ae71d,100,579,1,3/29/18 9:26,R_2zLPYZKiVZH7WzQ,,,,,39.38,-76.73,anonymous,EN,1,0,0,3.868,0,0,0,6.28,0,1,3.416,3.416,4.18,1,1,7.544,7.544,8.459,1,0,10.555,10.555,11.331,1,0,7.138,7.138,7.838,1,0,12.951,12.951,13.667,1,0,5.654,7.814,8.858,2,1,6.495,6.495,7.342,1,1,5.452,5.452,8.697,1,0,5.297,5.297,6.069,1,0,6.731,6.731,7.599,1,1,7.087,7.087,8.163,1,0,8.152,8.152,9.133,1,1,8.778,8.778,9.638,1,0,10.789,10.789,11.567,1,0,4.577,4.577,5.396,1,1,6.793,6.793,7.472,1,1,5.483,5.483,6.483,1,0,3.402,3.402,4.021,1,1,5.935,5.935,6.974,1,1,16.016,16.016,16.872,1,1,4.504,4.504,5.13,1,0,6.022,6.022,6.642,1,0,4.745,4.745,5.277,1,1,8.799,8.799,9.679,1,1,7.098,7.098,7.779,1,0,5.059,5.059,5.851,1,1,4.431,4.431,5.291,1,Some of the questions were very similar while others were different. I responded to the questions that seemed the most terrible and answered honestly how I felt about the situations.,thank you its was an interesting study.,2,47,1,5b2f207491d8a28b,34MAJL3QP5BBURTVOG8FUM0T38G34W,3MIVREZQVHMMSAQ6HH2QPRMF8MCKQL
139,3/29/18 9:18,3/29/18 9:26,0,f20b2753ddcd1f6c,100,454,1,3/29/18 9:26,R_r1qmmG37GXGzqZb,,,,,34.43,-119.84,anonymous,EN,1,0,0,3.984,0,0,0,5.848,0,0,2.842,2.842,3.818,1,0,4.3,4.3,5.11,1,0,6.068,6.068,7.112,1,0,6.896,6.896,8.028,1,0,6.828,7.562,8.052,2,1,4.66,5.34,5.724,2,1,8.706,8.706,9.434,1,0,3.774,3.774,5.124,1,1,9.114,9.114,9.912,1,0,5.216,5.216,5.92,1,0,10.894,10.894,11.724,1,0,3.238,3.238,4.428,1,0,3.84,20.51,21.196,2,1,8.284,8.284,9.196,1,1,5.156,5.156,5.802,1,1,7.152,7.152,8.238,1,1,5.424,5.424,6.27,1,1,4.22,4.22,5.08,1,0,5.71,5.71,6.364,1,0,7.01,7.01,7.948,1,0,10.068,13.396,14.518,2,1,6.49,6.49,7.874,1,0,6.828,6.828,7.636,1,0,4.574,4.574,6.166,1,1,9.852,9.852,13.9,1,0,3.494,3.494,5.106,1,0,5.22,5.22,6.09,1,"For most of the questions, it seemed like one event would be more likely to occur than the other- the least likely event seemed more upsetting since it would be more unexpected. ",n/a,2,27,1,28fa5f1957da7705,3E4GGUZ1T9F7NBMF58HQITKXUG62KA,3DFYDSXB2WOJ9JR5G5MJYDJRWIIUJ1
140,3/29/18 9:17,3/29/18 9:26,0,e495e67338768b49,100,542,1,3/29/18 9:26,R_3MnAhwgRTSzPi9g,,,,,31.72,-83.21,anonymous,EN,1,0,0,7.024,0,0,0,11.126,0,0,4.244,4.244,5.381,1,0,8.438,8.438,9.796,1,0,11.812,11.812,12.904,1,0,11.144,11.144,12.236,1,0,18.299,18.299,19.522,1,0,5.586,5.586,6.61,1,1,7.966,7.966,9.022,1,0,5.061,5.902,7.35,2,1,11.982,11.982,13.952,1,0,7.626,7.626,8.667,1,1,10,10,11.377,1,0,8.311,8.311,12.886,1,1,11.055,11.055,11.97,1,1,14.315,14.315,15.311,1,1,4.482,4.482,6.553,1,1,10.581,10.581,11.923,1,1,4.796,4.796,6.117,1,0,5.532,5.532,6.712,1,0,8.151,8.151,8.969,1,0,11.96,11.96,13.316,1,1,7.24,7.24,8.737,1,1,9.542,9.542,10.7,1,0,9.917,9.917,11.323,1,0,7.539,7.539,8.65,1,1,14.511,14.511,15.657,1,0,10.224,10.224,11.301,1,1,6.524,6.524,7.862,1,Some of the actions that happened seemed most unusual in the context and that is how I made my selections.,Thank you!,2,58,1,6eb9c35f22284f89,35GMH2SV3F5I8IJAWK4KRBAVBO5OEH,3HFWPF5AK97S9SXCOFZW35KEFOBS37
141,3/29/18 9:23,3/29/18 9:26,0,addd88f33666d74a,100,184,1,3/29/18 9:26,R_2yqglRaLOjecOrY,,,,,45.17,-93.12,anonymous,EN,1,3.953,3.953,4.409,1,0,0,8.699,0,1,0.255,0.255,2.064,1,0,0.977,0.977,2.554,1,1,0.333,0.333,1.805,1,1,0.11,0.11,1.408,1,1,0.026,0.026,2.152,1,0,0.246,0.246,1.558,1,0,0.518,0.518,1.973,1,0,0.407,0.407,1.813,1,1,0.574,0.574,2.015,1,1,0.456,0.456,2.002,1,1,0.301,0.301,1.518,1,0,41.194,41.194,43.128,1,1,6.558,6.558,10.567,1,1,0.048,0.048,1.359,1,1,0.329,0.329,1.699,1,1,0.35,0.35,2.052,1,0,0.429,0.429,1.884,1,1,0.147,0.147,1.504,1,0,0.227,0.227,1.716,1,0,0.481,0.481,2.096,1,0,0.668,0.668,2.519,1,1,0.296,0.296,2.014,1,1,0.328,0.328,1.752,1,0,0.283,0.283,1.61,1,0,0.189,0.189,1.566,1,0,0.149,0.149,1.55,1,1,0.237,0.237,1.533,1,so many things seemed so similar it was pretty much just a coin flip,nope,1,35,0,938bccc421a16c3f,384PI804XTPYFKW9VUMEQRISECY0S4,38O9DZ0A62BY1C3WD2IOJQJURLF26L
142,3/29/18 9:16,3/29/18 9:26,0,f6663e2c5f46a5d8,100,590,1,3/29/18 9:26,R_1d0JgGiadhcsxLb,,,,,36.1,-94.27,anonymous,EN,1,0,0,5.791,0,0,0,8.919,0,0,3.803,3.803,5.199,1,0,1.934,3.606,4.394,2,0,4.544,4.544,5.875,1,0,5.48,5.48,6.988,1,0,5.881,5.881,7.205,1,0,3.758,3.758,4.937,1,1,2.716,2.716,4.176,1,0,5.092,5.092,7.113,1,1,4.393,4.393,5.715,1,0,2.206,4.702,5.642,2,0,9.356,9.356,11.057,1,0,3.761,3.761,4.548,1,1,274.661,274.661,275.891,1,1,6.766,6.766,7.965,1,1,2.537,2.537,3.813,1,1,4.523,4.523,6.582,1,1,3.405,3.405,4.97,1,1,6.546,6.546,9.062,1,1,2.663,2.663,3.76,1,1,3.99,3.99,5.546,1,1,2.183,2.183,3.307,1,0,2.688,2.688,3.715,1,0,4.139,4.139,5.615,1,0,4.403,6.171,7.519,2,0,6.852,6.852,8.624,1,0,3.157,3.157,4.488,1,1,11.957,11.957,13.595,1,"Some responses were chosen because the tragic event was happening in a place that was more unlikely than the other choice. Some responses were chosen because none was more upsetting than the other and I had to choose a response (which is more upsetting? someone dying in one state vs. another state? Same thing to me). ",,2,33,1,d4ca581e051b2526,3PEIJLRY6UHZJRJTIBLMWU8OUWFXWB,3XQ4XW3OD903OA1TKFLRKVFM9ABS2W
143,3/29/18 9:19,3/29/18 9:26,0,a58ba377e9eb34e2,100,408,1,3/29/18 9:26,R_Azdx5VajyWXf7SV,,,,,36.54,-82.47,anonymous,EN,1,0,0,4.022,0,0,0,9.324,0,0,11.723,11.723,12.608,1,0,9.48,9.48,11.283,1,0,11.198,11.198,12.097,1,0,7.657,7.657,8.718,1,0,12.578,12.578,14.644,1,0,4.313,4.313,5.297,1,0,6.064,6.064,7.35,1,0,4.718,4.718,6.08,1,1,4.5,4.5,5.417,1,1,8.651,8.651,9.816,1,0,8.526,8.526,9.785,1,0,7.422,7.422,10.058,1,1,10.369,10.369,11.955,1,1,7.032,7.032,8.089,1,1,5.897,5.897,7.139,1,1,9.245,9.245,10.148,1,1,4.441,4.441,5.433,1,1,5.465,5.465,6.539,1,1,6.644,6.644,7.645,1,0,10.417,10.417,11.363,1,0,8.626,8.626,9.708,1,0,8.332,8.332,9.267,1,1,6.487,6.487,7.906,1,1,6.626,6.626,7.657,1,0,8.87,8.87,10.227,1,0,5.077,5.077,6.281,1,1,5.387,5.387,6.711,1,My answers were more than likely based mostly off of existing bias in certain scenarios.,No comments at this time,1,33,1,53bbddc43696a381,35L9RVQFCP6P5XU9I7OZBKZXLQMHU4,3W3RSPVVGSFP49F5JQYWESWJ07NUL3
144,3/29/18 9:25,3/29/18 9:27,0,af6960b806e9fc4a,100,119,1,3/29/18 9:27,R_RLhCI69h6BFMinn,,,,,35.84,-90.7,anonymous,EN,1,0,0,3.77,0,0,0,5.674,0,0,0.362,0.532,0.557,3,1,0.588,0.598,0.801,2,1,0.371,0.561,0.577,3,0,0.36,0.37,0.623,2,0,0.411,0.605,1.88,4,0,0.378,0.742,0.77,3,1,0.286,0.29,0.467,2,0,0.392,0.401,0.684,2,1,0.324,0.334,0.58,2,1,0.422,0.632,0.651,3,0,0.537,0.82,0.838,3,0,0.481,0.491,0.882,2,0,0.498,0.95,0.974,3,1,0.079,0.916,1.185,5,1,0.271,0.276,0.491,2,1,0.046,0.851,1.053,5,1,0.69,0.696,1.164,2,0,0.166,0.442,0.456,3,0,0.421,0.624,0.636,3,1,0.342,0.572,0.586,3,1,0.087,0.099,0.32,2,1,0.398,0.603,0.611,3,0,0.313,0.32,0.497,2,1,0.394,0.596,0.609,3,1,0.353,0.558,0.596,3,0,0.343,0.348,0.549,2,1,0.291,0.296,0.617,2,the one that is more upsetting to me based on my feelings,N/A,1,24,1,9a9750c57616cde7,3T3IWE1XG7BNIDEN1SLJF25WTZ9QTG,3FDWKV9VCNQ9ARXQJ2ZBE5B80CDUM5
145,3/29/18 9:19,3/29/18 9:27,0,7e88868600da23de,100,473,1,3/29/18 9:27,R_1rc55gvYCO1Q9Rl,,,,,42.89,-78.88,anonymous,EN,1,6.649,6.649,6.654,1,0,0,7.639,0,1,4.997,5.023,6.692,2,0,2.296,2.296,3.781,1,1,25.231,25.231,32.379,1,0,1.453,3.818,3.82,3,0,1.286,1.301,2.499,2,0,4.878,4.878,5.907,1,0,5.934,5.994,7.247,2,1,7.688,7.688,9.194,1,0,4.289,4.296,5.968,2,1,8.257,8.305,10.411,2,0,1.228,1.287,3.359,2,0,2.662,2.662,4.188,1,1,3.782,3.782,5.282,1,0,2.477,2.477,3.551,1,0,1.304,1.304,2.524,1,1,5.576,5.576,7.068,1,1,2.35,2.35,3.864,1,0,6.122,7.005,8.4,5,1,1.629,1.629,3.091,1,1,1.719,1.719,2.682,1,1,4.545,13.211,29.858,8,1,1.463,1.511,2.65,2,1,5.522,7,7.009,4,1,4.123,4.123,5.694,1,1,4.203,4.203,5.533,1,0,7.636,9.515,10.862,4,1,1.154,1.154,2.274,1,I thinking that answers and asked the asked the answer gave.,good,1,30,1,16c76ea34b4d4d5c,3DY46V3X3Q6W4PKZG4FIEB4RH0255T,3FHTJGYT8NOWQCT8RD2MRU4CW99PGW
146,3/29/18 9:23,3/29/18 9:28,0,d5169c5e7af6157f,100,261,1,3/29/18 9:28,R_3HYTNqRlVFWfiU6,,,,,30.26,-89.72,anonymous,EN,1,3.57,3.57,3.923,1,0,0,5.898,0,0,0.611,0.611,1.642,1,1,31.409,31.409,32.41,1,1,0.316,0.316,1.441,1,1,0.076,1.199,1.484,2,0,1.269,5.815,7.018,4,1,3.235,4.642,5.751,4,0,0.425,0.891,1.729,2,1,0.114,1.001,1.512,2,0,7.504,11.38,12.109,4,0,0.277,0.277,2.324,1,0,0.774,2.202,2.633,2,0,0.536,2.213,3.263,2,0,0.272,0.272,1.07,1,0,0.605,1.426,3.353,2,0,1.776,1.776,3.362,1,0,0.3,0.3,0.97,1,0,0.175,0.175,0.892,1,0,0.545,1.404,2.181,2,0,0.23,0.23,1.239,1,0,6.494,7.813,8.486,2,1,0.634,5.557,6.499,7,1,8.876,8.876,10.159,1,1,0.625,0.625,1.463,1,1,0.412,1.239,1.584,2,1,0.723,0.723,2.946,1,0,0.965,6.841,7.758,4,1,6.071,7.292,8.455,2,chose the worst responses,no,1,31,1,75b281617afcbe48,3SB5N7Y3O4SVPFNI0USX1DZPQ150GL,3T5ZXGO9DECHH5PSHI50C6ASCVPZQM
147,3/29/18 9:16,3/29/18 9:28,0,bd9aaab4d242dc43,100,732,1,3/29/18 9:28,R_3CIV8e6SeNLoM5E,,,,,33.44,-111.92,anonymous,EN,1,0,0,4.732,0,0,0,7.233,0,0,1.208,1.208,2.075,1,0,0.495,0.495,1.386,1,0,0.592,0.592,1.267,1,1,0.766,0.766,1.639,1,0,0.656,0.656,1.251,1,0,0.458,0.458,1.142,1,0,0.52,0.52,1.27,1,0,0.771,1.545,2.051,2,1,0.388,0.388,1.011,1,0,0.463,0.463,1.218,1,1,0.778,0.778,1.466,1,1,0.324,0.324,1.094,1,0,0.659,0.659,1.453,1,1,0.472,0.472,1.203,1,1,0.501,0.501,1.386,1,1,3.548,3.548,4.567,1,0,0.669,0.669,1.439,1,1,0.488,0.488,1.359,1,0,0.44,0.44,1.122,1,1,0.445,0.445,1.383,1,0,0.529,0.529,1.251,1,1,0.679,1.477,1.904,2,0,0.404,0.404,1.055,1,1,0.472,0.472,1.504,1,1,0.585,0.585,1.368,1,0,0.693,1.018,1.853,2,0,0.564,0.564,1.371,1,good,very good,2,30,1,4ceccd913694cc36,39ZSFO5CA9KLW3PZ67RKNXFCYIPUJL,3B6F54KMR20WZPJX1BLDFC5HH4XS1F
