,StartDate,EndDate,Status,IPAddress,Progress,Duration..in.seconds.,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2_1,Q18_First.Click,Q18_Last.Click,Q18_Page.Submit,Q18_Click.Count,Q17_First.Click,Q17_Last.Click,Q17_Page.Submit,Q17_Click.Count,Tornado_trial,Tornado_trial_t_First.Click,Tornado_trial_t_Last.Click,Tornado_trial_t_Page.Submit,Tornado_trial_t_Click.Count,Marine_trial,Marine_trial_t_First.Click,Marine_trial_t_Last.Click,Marine_trial_t_Page.Submit,Marine_trial_t_Click.Count,Mugging_trial,Mugging_trial_t_First.Click,Mugging_trial_t_Last.Click,Mugging_trial_t_Page.Submit,Mugging_trial_t_Click.Count,Crushed_trial,Crushed_trial_t_First.Click,Crushed_trial_t_Last.Click,Crushed_trial_t_Page.Submit,Crushed_trial_t_Click.Count,Dysentery_trial,Dysentery_trial_t_First.Click,Dysentery_trial_t_Last.Click,Dysentery_trial_t_Page.Submit,Dysentery_trial_t_Click.Count,Cancer_trial,Cancer_trial_t_First.Click,Cancer_trial_t_Last.Click,Cancer_trial_t_Page.Submit,Cancer_trial_t_Click.Count,Drunk_trial,Drunk_trial_t_First.Click,Drunk_trial_t_Last.Click,Drunk_trial_t_Page.Submit,Drunk_trial_t_Click.Count,Football_trial,Football_trial_t_First.Click,Football_trial_t_Last.Click,Football_trial_t_Page.Submit,Football_trial_t_Click.Count,Check1_trial,Check1_trial_t_First.Click,Check1_trial_t_Last.Click,Check1_trial_t_Page.Submit,Check1_trial_t_Click.Count,Heater_trial,Heater_trial_t_First.Click,Heater_trial_t_Last.Click,Heater_trial_t_Page.Submit,Heater_trial_t_Click.Count,flattire_trial,flattire_trial_t_First.Click,flattire_trial_t_Last.Click,flattire_trial_t_Page.Submit,flattire_trial_t_Click.Count,clerk_trial,clerk_trial_t_First.Click,clerk_trial_t_Last.Click,clerk_trial_t_Page.Submit,clerk_trial_t_Click.Count,corruption_trial,corruption_trial_t_First.Click,corruption_trial_t_Last.Click,corruption_trial_t_Page.Submit,corruption_trial_t_Click.Count,rape_trial,rape_trial_t_First.Click,rape_trial_t_Last.Click,rape_trial_t_Page.Submit,rape_trial_t_Click.Count,Earthquake_trial,Earthquake_trial_t_First.Click,Earthquake_trial_t_Last.Click,Earthquake_trial_t_Page.Submit,Earthquake_trial_t_Click.Count,Fastfood_trial,Fastfood_trial_t_First.Click,Fastfood_trial_t_Last.Click,Fastfood_trial_t_Page.Submit,Fastfood_trial_t_Click.Count,Police_trial,Police_trial_t_First.Click,Police_trial_t_Last.Click,Police_trial_t_Page.Submit,Police_trial_t_Click.Count,Check2_trial,Check2_trial_t_First.Click,Check2_trial_t_Last.Click,Check2_trial_t_Page.Submit,Check2_trial_t_Click.Count,Check3_trial,Check3_trial_t_First.Click,Check3_trial_t_Last.Click,Check3_trial_t_Page.Submit,Check3_trial_t_Click.Count,NoDiff1_trial,NoDiff1_trial_t_First.Click,NoDiff1_trial_t_Last.Click,NoDiff1_trial_t_Page.Submit,NoDiff1_trial_t_Click.Count,NoDiff2_trial,NoDiff2_trial_t_First.Click,NoDiff2_trial_t_Last.Click,NoDiff2_trial_t_Page.Submit,NoDiff2_trial_t_Click.Count,NoDiff3_trial,NoDiff3_trial_t_First.Click,NoDiff3_trial_t_Last.Click,NoDiff3_trial_t_Page.Submit,NoDiff3_trial_t_Click.Count,NoDiff4_trial,NoDiff4_trial_t_First.Click,NoDiff4_trial_t_Last.Click,NoDiff4_trial_t_Page.Submit,NoDiff4_trial_t_Click.Count,NoDiff5_trial,NoDiff5_trial_t_First.Click,NoDiff5_trial_t_Last.Click,NoDiff5_trial_t_Page.Submit,NoDiff5_trial_t_Click.Count,BigDiff1_trial,BigDiff1_trial_t_First.Click,BigDiff1_trial_t_Last.Click,BigDiff1_trial_t_Page.Submit,BigDiff1_trial_t_Click.Count,BigDiff2_trial,BigDiff2_trial_t_First.Click,BigDiff2_trial_t_Last.Click,BigDiff2_trial_t_Page.Submit,BigDiff2_trial_t_Click.Count,BigDiff3_trial,BigDiff3_trial_t_First.Click,BigDiff3_trial_t_Last.Click,BigDiff3_trial_t_Page.Submit,BigDiff3_trial_t_Click.Count,BigDiff4_trial,BigDiff4_trial_t_First.Click,BigDiff4_trial_t_Last.Click,BigDiff4_trial_t_Page.Submit,BigDiff4_trial_t_Click.Count,BigDiff5_trial,BigDiff5_trial_t_First.Click,BigDiff5_trial_t_Last.Click,BigDiff5_trial_t_Page.Submit,BigDiff5_trial_t_Click.Count,explain_choices,comments,sex,age,attn,workerId,assignmentId,hitId
233,4/20/18 12:10,4/20/18 12:18,0,d42a53391c74f05d,100,490,1,4/20/18 12:18,R_6l0Pmw3EiyY41Pz,,,,,43.17,-86.18,anonymous,EN,1,0,0,4.103,0,0,0,5.84,0,0,12.134,12.134,13.793,1,0,8.353,8.353,9.377,1,-1,4.277,5.743,6.967,2,0,3.992,3.992,5.36,1,-2,16.186,18.65,19.239,3,1,8.337,8.337,9.835,1,0,3.438,3.438,4.461,1,0,11.92,11.92,13.059,1,-1,7.541,7.541,8.741,1,1,15.894,15.894,17.752,1,0,12.068,14.01,15.129,5,0,8.429,8.429,9.493,1,1,10.096,10.096,12.173,1,1,17.238,17.238,22.115,1,1,8.356,8.356,9.856,1,0,15.848,15.848,17.712,1,1,9.807,9.807,11.124,1,-2,3.338,3.338,4.389,1,1,9.159,9.159,10.536,1,0,5.72,5.72,8.345,1,0,8.728,8.728,9.945,1,0,4.997,4.997,6.523,1,0,11.23,11.23,13.801,1,0,4.526,4.526,5.752,1,-2,11.018,11.018,12.377,1,0,6.65,7.716,9.224,2,0,4.332,4.332,6.126,1,-2,10.14,10.14,11.309,1,2,5.863,6.985,11.179,2,"Some were more than others because they were surprising or out of the usual, and the ones where neither wore more than the other I thought were both equally as bad. ",no,1,29,1,2f0c5650c35256c4,3MRNMEIQW6U5AR2DNXD8TCOGI5DLDG,3087LXLJ6M4NOVTTZ8HEU83SO380FB
234,4/20/18 12:04,4/20/18 12:18,0,a5406135e3f6170a,100,888,1,4/20/18 12:18,R_2OIu2F6TrL7b2uA,,,,,29.58,-95.03,anonymous,EN,1,0,0,4.975,0,0,0,8.792,0,0,6.217,6.217,7.366,1,-1,9.8,9.8,10.823,1,-1,7.149,7.149,8.518,1,0,5.334,5.334,6.718,1,-1,11.593,11.593,12.929,1,0,5.854,5.854,6.915,1,0,5.698,5.698,6.922,1,0,10.479,10.479,11.918,1,-1,6.976,6.976,8.331,1,0,8.535,8.535,9.814,1,1,10.125,10.125,11.629,1,1,6.417,6.417,12.859,1,0,12.498,12.498,14.203,1,0,3.869,3.869,4.996,1,0,5.813,7.008,8.795,2,2,10.115,10.115,11.781,1,0,14.632,14.632,16.579,1,-2,9.532,9.532,10.444,1,1,7.894,7.894,9.127,1,0,3.67,3.67,4.878,1,0,8.34,8.34,10.516,1,0,5.805,5.805,7.921,1,0,7.635,7.635,8.886,1,0,9.66,9.66,10.937,1,-2,5.617,5.617,6.654,1,-2,8.386,8.386,9.576,1,2,16.215,16.215,17.737,1,-1,5.771,6.357,7.892,2,2,5.09,5.09,6.526,1,"Only certain scenarios had an aspect that made a difference, the severity and/or situation.",no,1,58,1,60189a1b79d81996,3MYYFCXHJ4VCO35JJVFZDGP29BY4GG,37MQ8Z1JQEK0KWD2JLDG2H3NRCI2YU
235,4/20/18 12:02,4/20/18 12:18,0,561fea7253eb669a,100,987,1,4/20/18 12:18,R_tXMEigO5YoqQcYF,,,,,43.04,-89.39,anonymous,EN,1,0,0,63.344,0,0,0,11.066,0,0,5.684,5.684,9.276,1,-1,1.302,82.511,83.493,12,0,4.305,4.305,7.927,1,0,5.593,5.593,7.044,1,1,12.008,12.008,16.794,1,0,2.828,8.122,21.12,3,-1,1.306,69.661,71.161,12,0,1.896,6.749,8.315,3,-1,3.555,6.249,15.258,2,-1,1.959,16.041,17.329,7,1,1.076,132.225,133.803,51,-1,1.272,6.523,7.604,3,0,7.897,9.308,10.438,2,0,6.312,6.312,7.493,1,0,3.408,3.408,4.751,1,1,3.378,14.128,15.379,4,-2,1.417,21.137,22.448,4,-2,12.446,12.446,17.133,1,1,5.512,11.594,31.544,7,0,3.704,4.706,5.76,2,0,1.769,7.693,8.953,4,0,1.274,100.562,102.669,10,0,4.45,4.45,6.902,1,1,1.901,37.951,39.594,19,-2,1.033,8.664,10.808,4,-1,7.68,7.68,9.066,1,1,1.819,8.421,10.32,4,-2,1.273,8.18,10.65,2,2,4.412,6.588,11.188,2,The severity of the damaged was what usually influenced by decision to choose choice A or B. Where it happened (ie state or place) had little to no influence because place had little affect on the action. ,Interesting survey!,2,30,1,6b882c16caf25550,3RGU30DZTBW2JVKQX50YWNYINUZMJW,35YHTYFL1GR3HWU92553F1TIIZKVFX
236,4/20/18 12:03,4/20/18 12:19,0,b30f684e0523bda1,100,918,1,4/20/18 12:19,R_sZKioYos60dIykh,,,,,31.45,-109.87,anonymous,EN,1,6.748,6.748,11.581,1,3.298,3.298,11.004,1,0,3.046,3.046,3.738,1,0,14.441,14.441,16.594,1,0,20.068,20.068,21.957,1,0,4.051,4.051,5.792,1,0,5.105,5.105,8.208,1,1,7.714,12.634,17.95,2,0,3.951,3.951,5.546,1,0,5.455,5.455,6.164,1,-1,14.342,14.342,19.035,1,-1,22.338,29.128,34.111,2,0,9.984,9.984,14.098,1,0,3.762,3.762,4.604,1,0,7.568,7.568,9.994,1,0,3.186,3.186,4.363,1,0,7.425,8.071,8.993,2,0,5.058,5.058,6.581,1,0,7.028,7.028,8.989,1,-2,15.333,15.333,17.567,1,1,6.753,6.753,14.188,1,0,3.077,3.077,4.045,1,0,7.524,7.524,14.428,1,0,5.361,5.361,6.727,1,0,7.28,7.28,8.258,1,0,4.481,4.481,8.799,1,-2,3.72,3.72,5.947,1,-1,7.323,7.323,8.713,1,1,9.843,9.843,11.264,1,-1,3.808,5.836,8.115,2,2,5.617,5.617,8.96,1,"Most were the same end so to me the geography does not matter. On the ones where there was more dramatic end, then I think that is more upsetting (like a death). Lastly the ones that seemed more rare or implausible (like breast cancer on a man) seemed a bit more upsetting to me.",thanks,2,41,1,984343242eb6773a,3HUTX6F6VVBQD27U309JPA16GJSO2Q,37MQ8Z1JQEK0KWD2JLDG2H3NRCI2YU
237,4/20/18 12:12,4/20/18 12:19,0,0a86ffcc30a4545a,100,416,1,4/20/18 12:19,R_pLV2ERfQTOYOli1,,,,,39.79,-84.16,anonymous,EN,1,0,0,4.198,0,0,0,6.472,0,0,4.271,4.271,5.252,1,0,5.383,5.383,7.019,1,0,4.115,4.115,5.104,1,0,4.335,4.335,5.21,1,-1,8.203,8.203,10.133,1,0,4.304,4.304,5.23,1,0,2.885,2.885,3.779,1,0,5.629,5.629,6.401,1,-1,3.818,3.818,5.082,1,0,10.234,10.234,11.908,1,0,9.335,9.335,10.397,1,0,2.337,2.337,3.369,1,0,5.676,5.676,6.54,1,0,3.74,3.74,4.614,1,0,4.049,4.049,4.92,1,0,4.297,4.297,5.338,1,0,7.337,7.337,8.756,1,-2,7.343,7.343,8.347,1,1,4.104,4.104,5.063,1,0,2.413,2.413,3.385,1,0,3.961,3.961,4.756,1,0,3.878,3.878,4.648,1,0,3.346,3.346,4.049,1,0,5.156,5.156,6.081,1,-2,6.597,6.597,7.508,1,-2,4.496,6.641,7.986,2,0,8.421,8.421,9.718,1,0,3.435,3.435,4.395,1,2,6.127,6.127,7.056,1,"Most of the questions had the same outcome. It didn't matter if it was a person from a different city or if it was a man instead of a woman. The outcome was the same. The only one that I chose diffently with same outcome was the water contamination and only because you hear about it in Mexico a lot, not in the US unless it is Flint, MI.",No,2,35,1,0493ff479132cf42,3G5W44VEU86X25UM4N2FKXEY6XOGKI,39O0SQZVJNVY9WYMB22HQCRYZ5P7RD
238,4/20/18 12:07,4/20/18 12:19,0,6a7f88cf4b986c6f,100,733,1,4/20/18 12:19,R_7X6X7jFICTqEiNX,,,,,34.05,-118.24,anonymous,EN,1,0,0,8.395,0,0,0,7.418,0,1,1.063,1.063,2.737,1,1,2.047,2.047,4.04,1,1,13.108,13.108,14.748,1,1,1.536,1.536,3.389,1,-1,1.705,5.072,7.686,2,-1,0.882,0.882,2.387,1,-1,19.361,19.361,21.79,1,1,2.132,2.132,4.726,1,1,3.52,3.52,5.324,1,-1,37.669,37.669,40.94,1,1,2.012,2.012,3.746,1,1,1.217,1.217,2.407,1,-1,2.261,2.261,3.98,1,1,1.774,1.774,3.525,1,1,1.487,1.487,2.84,1,1,1.868,1.868,4.943,1,1,6.638,8.782,192.822,2,1,1.66,1.66,3.059,1,1,27.653,27.653,29.356,1,1,5.158,5.158,6.721,1,-1,1.027,1.027,3.01,1,1,1.279,1.279,2.839,1,1,1.648,1.648,2.997,1,1,16.293,17.794,20.857,3,-1,1.892,1.892,3.601,1,1,0.734,2.019,2.603,2,1,1.236,1.236,2.799,1,-1,1.139,1.139,2.47,1,-1,1.052,1.052,2.227,1,because that's that whats feels intelligent to me and appropriate according to the survey,no,1,30,1,d314cb1a1bb7eea2,3X87C8JFV7ZM3D18CSGT5X9ATE9SQ5,3MYASTQBG7ZEE4KWP0G3LERPPUPQDN
239,4/20/18 12:09,4/20/18 12:19,0,2ee1a6de5a408b92,100,587,1,4/20/18 12:19,R_6kV4LiAisq3COMV,,,,,20.85,-156.31,anonymous,EN,1,0,0,5.683,0,0,0,8.228,0,-1,3.715,8.085,10.03,2,0,5.775,5.775,7.928,1,0,3.36,3.36,5.183,1,0,4.066,4.066,5.554,1,0,3.88,3.88,6.101,1,0,4.705,4.705,6.076,1,0,7.756,7.756,9.672,1,0,7.433,7.433,8.784,1,-1,10.357,10.357,11.433,1,0,6.488,6.488,8.032,1,0,9.06,9.06,10.682,1,0,3.43,3.43,4.794,1,0,3.652,3.652,5.571,1,0,3.599,3.599,4.764,1,0,4.088,4.088,5.837,1,1,6.219,13.347,15.049,2,0,7.339,7.339,13.941,1,-2,12.565,12.565,14.66,1,1,6.904,8.635,10.673,2,0,3.095,3.095,4.381,1,0,5.237,5.237,6.666,1,0,3.25,3.25,4.917,1,0,5.071,5.071,6.418,1,0,13.067,13.745,16.083,2,-1,240.278,240.278,241.632,1,-1,8.96,8.96,11.185,1,1,10.127,10.127,12.108,1,-2,12.231,12.231,14.167,1,1,8.796,8.796,10.153,1,if one event seemed more severe than the other,,1,59,1,aa6f153f702faf26,3ZWFC4W1UVVDB9BMJN5U3O000AIFRB,3PN6H8C9R4EMRODF04JHVECKLC4AD1
240,4/20/18 12:14,4/20/18 12:19,0,1f1a705e125eabff,100,283,1,4/20/18 12:19,R_1eqKrgZ22kkTFGk,,,,,32.82,-96.63,anonymous,EN,1,0,0,4.365,0,0,0,8.214,0,0,3.6,3.6,4.814,1,0,3.959,3.959,5.736,1,0,1.943,1.943,3.574,1,0,2.916,2.916,3.969,1,0,2.236,2.236,4.304,1,0,4.279,4.279,5.602,1,0,3.174,3.174,5.315,1,0,17.112,17.112,18.657,1,-1,3.754,3.754,5.257,1,0,9.994,9.994,11.223,1,0,5.343,6.653,8.105,2,0,3.555,3.555,5.114,1,0,5.056,5.056,7.294,1,0,1.978,1.978,3.127,1,0,1.975,1.975,3.113,1,0,3.193,3.193,5.211,1,0,5.905,5.905,7.569,1,-2,15.112,15.112,19.461,1,-1,5.582,5.582,7.204,1,0,1.937,1.937,3.05,1,0,5.168,5.168,6.904,1,0,4.945,4.945,6.09,1,0,4.001,4.001,4.954,1,0,4.208,4.208,5.754,1,-2,9.426,9.426,11.737,1,-2,7.985,7.985,8.904,1,2,6.114,6.114,7.392,1,0,2.666,2.666,3.847,1,0,3.51,3.51,5.315,1,I THOUGHT MOST OF THE QUESTIONS WERE EQUALLY UPSETTING.,NO COMMENTS.,2,37,1,3beb749fd9f0fbcc,3D8YOU6S9F8988ASMOXVETA7EAJU6R,3PCPFX4U40EBCOYSG6BT9EUA175QFY
241,4/20/18 12:07,4/20/18 12:19,0,7fd33f06cb709e36,100,683,1,4/20/18 12:19,R_2zNo4Mx1nRhbAZy,,,,,44.07,-92.53,anonymous,EN,1,0,0,5.329,0,0,0,7.188,0,-1,8.904,21.579,22.583,3,-1,8.122,14.765,15.544,2,0,6.468,9.154,10.049,3,0,9.081,10.893,11.961,2,-1,16.233,17.915,18.78,2,0,9.917,11.834,14.55,2,0,12.273,14.075,15.004,2,0,11.468,15.355,16.245,3,-1,6.975,8.827,9.664,2,1,6.422,7.736,8.634,2,1,13.984,15.445,16.256,2,1,5.534,6.834,7.638,2,0,11.301,12.952,14.018,2,1,6.01,8.289,10.56,2,1,3.272,13.504,14.647,4,1,7.336,9.14,9.965,2,1,3.795,29.105,32.25,4,-2,13.785,16.161,16.994,2,1,5.871,7.982,8.807,2,0,3.678,5.549,6.492,2,0,10.163,12.27,13.131,2,0,7.205,8.555,9.701,2,1,10.089,18.531,20.619,3,0,7.509,9.255,10.158,2,-2,12.955,15.15,15.854,3,-1,10.427,12.227,13.001,2,1,25.095,27.253,28.24,2,-2,12.907,14.709,15.514,2,2,82.333,84.118,84.967,2,"Many of the events were very similar.  Some of the events that seemed more upsetting only seemed so because although they were similar, the circumstances or location of the event was surprising or unusual.",No.,1,65,1,2dedc7da8c6f2d72,3QIYRE09Y4516WPMJH9S52RWY3AN1U,39KV3A5D18VAABYZQR2MGMWUL787S1
242,4/20/18 12:14,4/20/18 12:19,0,c1dbf78ea14c8ba0,100,315,1,4/20/18 12:19,R_1Q0my6FNJFA6PMe,,,,,45.47,-122.5,anonymous,EN,1,0,0,3.848,0,0,0,5.703,0,0,5.073,5.073,5.691,1,0,5.082,5.082,5.762,1,0,4,4,4.991,1,0,4.342,4.342,4.961,1,0,5.098,5.098,6.835,1,0,2.947,2.947,3.772,1,0,3.554,3.554,4.852,1,0,4.913,5.142,5.752,2,-1,11.059,11.059,12.453,1,0,6.566,6.566,7.379,1,0,13.512,13.512,14.385,1,0,3.157,3.157,3.793,1,0,6.438,6.438,7.126,1,0,4.006,5.622,7.233,2,0,3.598,3.598,4.219,1,0,5.069,5.069,5.669,1,0,9.784,9.784,10.762,1,-2,8.576,9.939,10.986,2,1,5.886,5.886,6.875,1,0,3.027,3.295,3.937,2,0,4.226,4.879,6.41,2,0,4.054,4.054,5.042,1,0,2.155,3.083,3.712,2,0,5.168,5.168,5.831,1,-2,4.488,4.488,6.19,1,-1,7.605,9.941,14.847,2,1,8.359,8.359,9.2,1,-2,9.519,11.192,12.546,3,2,4.625,4.625,5.425,1,"I was just trying to judge the severity of the outcomes against each other. If they were the same, it would be impossible for me to think one was more upsetting than the other. The more severe, the more upsetting.",No,2,33,1,ce1a90143bb635f5,3137ONMDKHTUG52C81RCM21TM0RGEX,35F6NGNVM87BPBBEFR7CQRSGNQM7TQ
243,4/20/18 12:13,4/20/18 12:19,0,57890dfa331ee790,100,363,1,4/20/18 12:19,R_3G8TzYfpJ3e8HIF,,,,,38.95,-95.28,anonymous,EN,1,0,0,4.036,0,0,0,5.998,0,0,3.27,3.27,4.092,1,-1,13.226,13.226,14.47,1,0,1.916,2.732,3.246,2,0,2.552,2.552,3.394,1,0,3.213,3.213,4.222,1,0,24.33,24.33,25.216,1,0,3.012,3.012,3.76,1,0,5.921,5.921,8.458,1,-1,7.504,7.504,8.258,1,0,7.838,7.838,8.721,1,0,4.929,4.929,5.718,1,0,2.66,2.66,4.035,1,0,5.221,5.221,6.026,1,0,2.535,3.969,5.777,2,0,5.128,5.128,5.942,1,1,9.224,9.224,12.458,1,0,5.074,5.074,5.904,1,-2,4.688,4.688,5.688,1,1,13.789,13.789,14.924,1,0,2.205,2.205,4.985,1,0,3.081,3.081,4.127,1,0,3.625,3.625,4.549,1,0,2.191,3.31,4.532,2,0,4.423,4.423,5.529,1,-2,2.863,2.863,5.181,1,0,5.935,5.935,8.548,1,2,10.567,10.567,14.872,1,-2,6.753,6.753,7.53,1,2,8.055,8.055,11.99,1,"I evaluated the magnitude of the incident, not how/where it took place.",,2,21,1,9624bb676452c853,38F71OA9GUKMETYUEF9DHP6QUNJMFU,3MVY4USGB6B7ZVFV9I6J7BM3ZNISIG
244,4/20/18 12:09,4/20/18 12:19,0,7058cc8b96b30ab9,100,625,1,4/20/18 12:19,R_24MiCVZFnfn7Tv3,,,,,39.93,-75.02,anonymous,EN,1,0,0,4.185,0,0,0,29.393,0,0,4.2,4.2,6.987,1,-1,8.912,8.912,9.635,1,-1,16.958,16.958,18.792,1,-1,10.285,10.285,12.743,1,0,3.17,3.17,3.999,1,0,4.728,4.728,5.841,1,-1,6.098,7.598,8.763,2,-1,6.694,6.694,8.044,1,-1,56.828,56.828,57.702,1,0,8.253,8.253,9.633,1,1,13.292,13.292,15.358,1,1,5.477,5.477,6.975,1,1,6.633,6.633,10.249,1,0,5.426,5.426,6.513,1,0,58.887,58.887,59.699,1,1,8.476,8.476,9.996,1,1,8.188,13.862,17.833,2,-2,3.559,5.584,12.41,2,1,3.244,9.298,15.45,2,0,3.947,3.947,5.807,1,0,6.255,6.255,8.435,1,0,20.488,20.488,21.31,1,0,6.256,6.256,7.88,1,0,6.07,6.07,7.789,1,-2,6.98,6.98,7.935,1,0,14.363,14.363,15.399,1,1,9.276,9.276,10.954,1,-1,5.706,11.543,12.469,3,0,6.379,7.111,8.106,2,I thought about the situation and where it happened before picking a response.,None,2,32,1,98789be3c4571a7f,3LUY3GC630OFK3G1OC3TA1N414B7P7,3WRBLBQ2GRWT2VPOASNWCT34PI80GA
245,4/20/18 12:08,4/20/18 12:19,0,8339013257be6958,100,682,1,4/20/18 12:19,R_1QDY5GDKCOTqLLk,,,,,28.28,-80.76,anonymous,EN,1,0,0,4.41,0,0,0,5.774,0,0,58.311,58.311,60.904,1,0,32.106,32.106,34.561,1,0,7.588,7.588,8.653,1,0,4.415,4.415,5.678,1,0,3.585,3.585,4.396,1,0,2.842,2.842,4.078,1,0,84.472,84.472,85.371,1,0,28.909,28.909,30.191,1,-1,9.659,9.659,11.879,1,0,15.378,15.378,19.689,1,0,13.073,13.073,13.962,1,0,1.784,1.784,4.857,1,0,40.816,40.816,42.198,1,0,15.066,15.066,15.872,1,0,4.27,4.27,5.023,1,0,5.437,5.437,7.851,1,0,3.275,3.275,57.482,1,-2,8.288,8.288,9.378,1,1,13.585,13.585,16.137,1,0,16.453,16.453,17.914,1,0,7.315,7.315,8.229,1,0,9.563,9.563,10.355,1,0,5.681,5.681,6.783,1,0,5.992,5.992,8.071,1,-2,6.561,9.273,9.732,2,-1,3.641,8.1,10.998,2,1,30.795,31.907,32.731,2,-1,5.708,11.47,12.598,2,2,4.24,8.982,9.451,3,most of them seemed equally upsetting unless the event was significantly tragic compared to the other. ,no,1,27,1,3dbe250dc08f133e,3LEP4MGT3HOTXIG1WKOEF9SB6BZBDJ,3JMNNNO3B1SWVRI24KVSHKI7G4I2WV
246,4/20/18 12:14,4/20/18 12:19,0,2bbfdf9d003df831,100,342,1,4/20/18 12:19,R_9t7KP74SkRqyPjb,,,,,32.22,-110.82,anonymous,EN,1,0,0,3.748,0,0,0,5.961,0,0,4.684,4.684,6.174,1,-1,6.659,6.659,7.597,1,0,4.877,4.877,6.023,1,0,4.732,4.732,5.864,1,0,3.409,3.409,4.652,1,0,4.408,4.408,5.376,1,1,6.32,6.32,7.622,1,0,8.485,13.275,13.903,4,-1,4.822,4.822,5.8,1,-1,6.465,6.465,7.432,1,0,8.909,8.909,9.895,1,0,4.108,4.108,5.397,1,1,6.582,6.582,8.094,1,1,4.937,4.937,5.961,1,2,4.976,4.976,5.94,1,1,6.035,6.035,7.544,1,-1,9.694,9.694,11.071,1,-2,5.618,5.618,7.509,1,1,4.883,4.883,6.131,1,0,2.549,2.549,3.575,1,0,4.85,4.85,5.824,1,0,3.551,3.551,4.545,1,0,2.484,2.484,3.672,1,0,3.657,3.657,5.053,1,-2,4.044,4.044,4.973,1,0,2.413,2.413,3.509,1,0,6.816,6.816,7.876,1,-2,4.77,4.77,5.6,1,1,3.27,3.27,4.938,1,Most of the time I couldn't care less. the other times it would be more upsetting if it was more unlikely. I.E. hit in AM then PM by a car.,Why don't you do a political one Trump Trash and Clinton cuck moves and see which one is more upsetting? Who violated people's trust more?,2,57,1,4e08c4899cab5b82,36V4Q8R5ZLOJ5IO3SVK7TOA41PRMQN,3ZG552ORAMSJG2IXEAQWVIZT9VG2VL
247,4/20/18 12:09,4/20/18 12:19,0,4c0190772903bb43,100,600,1,4/20/18 12:19,R_2bH1KASKBaNQjq1,,,,,37.97,-87.49,anonymous,EN,1,0,0,3.717,0,0,0,22.742,0,0,3.842,3.842,5.205,1,0,0.75,9.167,12.644,16,0,4.214,4.214,6.247,1,0,1.148,4.029,6.404,7,0,14.053,14.053,15.886,1,0,10.77,14.704,16.915,9,0,4.33,4.33,6.883,1,0,3.462,5.627,7.467,4,-1,1.206,6.061,7.385,13,0,0.97,12.262,13.056,12,0,4.285,9.283,10.123,10,0,0.803,4.488,7.129,11,0,2.67,6.083,7.32,10,0,0.83,3.833,6.092,7,0,0.691,4.839,7.003,11,0,0.796,4.135,5.908,9,0,0.897,10.54,10.843,17,-2,7.172,11.833,13.78,7,1,1.161,10.068,12.18,9,0,0.874,3.085,4.211,7,0,6.212,6.212,7.524,1,0,0.719,4.975,7.062,10,0,3.066,3.066,4.301,1,0,5.909,5.909,8.678,1,-2,6.038,6.038,8.176,1,-2,4.23,16.839,18.477,11,1,2.376,7.73,10.741,14,-1,4.473,14.98,16.098,4,2,5.525,8.1,9.751,3,"When the results were the same it didn't matter who it was happening to or where it was happening, it was equally as sad.  When the results were different I went with the worse result, i.e. died vs injured.",No further thoughts.,1,34,1,2948363c5008f9e8,3WETL7AQWUWTQAXV2LRPZE6752O35C,3MYASTQBG7ZEE4KWP0G3LERPPUPQDN
248,4/20/18 12:12,4/20/18 12:19,0,42ecd498f784a32a,100,434,1,4/20/18 12:19,R_ZDdXFsZvTy6mk5H,,,,,29.96,-91.87,anonymous,EN,1,0,0,4.469,0,0,0,6.895,0,0,4.57,4.57,5.422,1,-2,11.625,11.625,14.176,1,0,8.63,8.63,9.592,1,0,5.446,5.446,6.626,1,-2,9.808,10.37,11.398,2,0,6.936,8.718,9.521,3,0,6.194,6.194,7.082,1,0,7.554,7.554,8.666,1,-1,6.039,6.039,8.213,1,1,8.831,8.831,10.521,1,1,9.35,9.35,10.686,1,1,7.824,7.824,12.672,1,1,8.254,8.254,9.798,1,2,5.751,6.856,8.013,2,0,4.099,4.099,5.181,1,1,9.467,9.467,11.317,1,2,13.617,16.65,17.573,2,-2,6.041,6.041,10.127,1,1,18.008,18.008,20.065,1,0,4.41,4.41,5.579,1,-1,12.905,12.905,14.748,1,0,5.378,5.378,6.394,1,0,7.315,7.315,8.389,1,0,6.112,6.112,7.174,1,-2,4.928,4.928,7.163,1,0,7.161,7.161,9.065,1,0,7.681,7.681,8.837,1,-1,51.754,51.754,52.737,1,2,6.11,6.11,7.817,1,I answered base on my gut reaction to the questions.,none,1,33,1,85650c4ce03475d7,3L0KT67Y8F4VCFSU32XNIJCCSNRYSF,3MGHRFQY2LDTOMAO4Y92JTA8UEXY05
